"UserName","Name","DNSHostName","Enabled","IPv4Address","Operating System","Logon Age (days)","Password Age (days)","Dormant (> 90 days)","Password Age (> 30 days)","Delegation Type","Delegation Protocol","Delegation Services","Primary Group ID","SID","SIDHistory","Description","ms-ds-CreatorSid","Last Logon Date","Password LastSet","UserAccountControl","whenCreated","whenChanged","Distinguished Name"
"PB4440-1113$","PB4440-1113","PB4440-1113.solomonedwards.com","True",,"Windows 10 Pro 10.0 (16299)","2671","2671","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27870","","","","7/17/2018 10:49:24 AM","7/17/2018 10:56:16 AM","4096","3/22/2018 12:39:39 PM","5/13/2021 2:40:28 PM","CN=PB4440-1113,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-57447200$","PHLA-L-57447200","PHLA-L-57447200.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4663","4693","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15648","","","","2/1/2013 2:22:03 PM","1/2/2013 4:51:35 PM","4096","1/2/2013 7:26:02 PM","5/13/2021 2:40:14 PM","CN=PHLA-L-57447200,CN=Computers,DC=solomonedwards,DC=com"
"SBAUMSTEIN-LT$","SBAUMSTEIN-LT","sbaumstein-LT.solomonedwards.com","True",,"Windows XP Professional Service Pack 2 5.1 (2600)","4663","6884","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6395","","","","2/1/2013 2:16:44 PM","1/3/2007 12:59:30 PM","4096","7/13/2005 3:03:07 PM","5/13/2021 2:40:14 PM","CN=SBAUMSTEIN-LT,OU=SEG Computers,DC=solomonedwards,DC=com"
"PHLP-L-8460B7XQ$","PHLP-L-8460B7XQ","PHLP-L-8460B7XQ.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3841","3853","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15806","","","","5/4/2015 7:06:52 AM","4/22/2015 11:18:14 AM","4096","3/12/2013 1:31:41 PM","5/13/2021 2:40:21 PM","CN=PHLP-L-8460B7XQ,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L$","PHL-L","PHL-L.solomonedwards.com","False",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3165","3175","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26755","","","","3/10/2017 12:11:21 AM","2/27/2017 11:26:52 PM","4098","11/10/2016 4:01:01 PM","5/13/2021 2:40:26 PM","CN=PHL-L,CN=Computers,DC=solomonedwards,DC=com"
"NB-L-SL510PTBFB$","NB-L-SL510PTBFB","NB-L-SL510PTBFB.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4483","4483","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11668","","","","7/31/2013 8:27:46 AM","7/31/2013 8:27:46 AM","4096","11/2/2010 1:52:29 PM","5/13/2021 2:40:19 PM","CN=NB-L-SL510PTBFB,CN=Computers,DC=solomonedwards,DC=com"
"PB4440S-1113$","PB4440S-1113","PB4440S-1113.solomonedwards.com","True",,"Windows 10 Pro 10.0 (17134)","2671","2671","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-31467","","","","7/17/2018 1:09:16 PM","7/17/2018 1:09:15 PM","4096","7/17/2018 5:09:15 PM","5/13/2021 2:40:28 PM","CN=PB4440S-1113,CN=Computers,DC=solomonedwards,DC=com"
"XENMASTERIMAGE$","XENMASTERIMAGE","XENMASTERIMAGE.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4663","4846","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14489","","","","2/1/2013 2:14:20 PM","8/2/2012 2:55:38 PM","4096","8/2/2012 6:55:38 PM","5/13/2021 2:40:18 PM","CN=XENMASTERIMAGE,CN=Computers,DC=solomonedwards,DC=com"
"SBA-SL510LRFVWD$","SBA-SL510LRFVWD","SBA-SL510LRFVWDE.solomonedwards.com","False",,"Windows XP Professional Service Pack 3 5.1 (2600)","4726","5549","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11621","","","","11/30/2012 3:37:21 PM","8/30/2010 12:22:23 PM","4098","8/30/2010 4:02:39 PM","5/13/2021 2:40:14 PM","CN=SBA-SL510LRFVWD,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L--5744667$","PHLA-L--5744667","PHLA-L--57446672.solomonedwards.com","False",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4842","4842","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15228","","","","8/6/2012 11:10:24 AM","8/6/2012 11:09:40 AM","4098","8/6/2012 3:09:40 PM","5/13/2021 2:40:14 PM","CN=PHLA-L--5744667,CN=Computers,DC=solomonedwards,DC=com"
"SBA-SL510LRAAEM$","SBA-SL510LRAAEM","SBA-SL510LRAAEMP.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5598","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11559","","","","2/1/2013 2:16:45 PM","7/12/2010 9:09:44 AM","4096","7/12/2010 12:52:24 PM","5/13/2021 2:40:14 PM","CN=SBA-SL510LRAAEM,CN=Computers,DC=solomonedwards,DC=com"
"SBA-SL510LRAAEH$","SBA-SL510LRAAEH","SBA-SL510LRAAEHF.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5080","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11560","","","","2/1/2013 2:16:46 PM","12/12/2011 10:07:11 AM","4096","7/12/2010 3:49:22 PM","5/13/2021 2:40:14 PM","CN=SBA-SL510LRAAEH,CN=Computers,DC=solomonedwards,DC=com"
"HOU-L-8460B933$","HOU-L-8460B933","HOU-L-8460B933.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3841","3852","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21745","","","","5/4/2015 12:54:56 PM","4/23/2015 9:54:24 AM","4096","4/23/2015 1:54:24 PM","5/13/2021 2:40:21 PM","CN=HOU-L-8460B933,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-5744037C$","PHLA-L-5744037C","PHLA-L-5744037C.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3154","3154","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15247","","","","3/21/2017 3:53:23 PM","3/21/2017 4:07:35 PM","4096","8/31/2012 2:44:50 PM","5/13/2021 2:40:26 PM","CN=PHLA-L-5744037C,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-44301Z8H$","PHLC-L-44301Z8H","PHLC-L-44301Z8H.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4350","4350","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15919","","","","12/11/2013 9:11:13 AM","12/11/2013 9:26:14 AM","4096","9/6/2012 12:05:19 PM","5/13/2021 2:40:18 PM","CN=PHLC-L-44301Z8H,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-57445472$","PHLA-L-57445472","PHLA-L-57445472.solomonedwards.com","False",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4825","4825","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15238","","","","8/23/2012 2:25:52 PM","8/23/2012 2:25:52 PM","4098","8/23/2012 6:25:52 PM","5/13/2021 2:40:14 PM","CN=PHLA-L-57445472,CN=Computers,DC=solomonedwards,DC=com"
"SBA-SL510CVLGX$","SBA-SL510CVLGX","SBA-SL510CVLGX.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5463","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11571","","","","2/1/2013 2:16:46 PM","11/24/2010 11:47:10 AM","4096","7/19/2010 2:18:45 PM","5/13/2021 2:40:14 PM","CN=SBA-SL510CVLGX,CN=Computers,DC=solomonedwards,DC=com"
"ED-SURFACEPRO$","Ed-SurfacePro","Ed-SurfacePro.solomonedwards.com","True",,"Windows 8.1 Pro 6.3 (9600)","2668","2858","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21481","","","","7/20/2018 11:04:32 AM","1/11/2018 11:26:10 AM","4096","10/6/2014 3:07:57 PM","5/13/2021 2:40:28 PM","CN=Ed-SurfacePro,CN=Computers,DC=solomonedwards,DC=com"
"CHIC-L-EDGEHZFX$","CHIC-L-EDGEHZFX","CHIC-L-EDGEHZFX.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4291","4296","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18031","","","","2/7/2014 10:08:07 PM","2/3/2014 4:55:46 AM","4096","11/27/2013 3:57:45 PM","5/13/2021 2:40:19 PM","CN=CHIC-L-EDGEHZFX,CN=Computers,DC=solomonedwards,DC=com"
"MSTRIBSURFACE$","MStribSurface","MStribSurface.solomonedwards.com","True","192.168.12.103","Windows 8.1 Pro 6.3 (9600)","3152","3152","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-23930","","","","3/23/2017 10:33:49 AM","3/23/2017 10:48:27 AM","4096","1/28/2015 7:32:23 PM","5/13/2021 2:40:26 PM","CN=MStribSurface,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L--5744767$","PHLA-L--5744767","PHLA-L--57447672.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4663","4811","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15229","","","","2/1/2013 2:22:02 PM","9/6/2012 8:54:36 AM","4096","8/6/2012 4:03:21 PM","5/13/2021 2:40:19 PM","CN=PHLA-L--5744767,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-8460B71J$","PHL-L-8460B71J","PHL-L-8460B71J.solomonedwards.com","True",,"Windows 10 Pro 10.0 (10586)","3152","3152","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26740","","","","3/23/2017 11:29:34 AM","3/23/2017 11:41:13 AM","4096","10/10/2016 2:02:52 PM","5/13/2021 2:40:26 PM","CN=PHL-L-8460B71J,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-EDGENETG$","PHLA-L-EDGENETG","PHLA-L-EDGENETG.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4351","4351","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14993","","","","12/10/2013 11:24:35 AM","12/10/2013 11:24:35 AM","4096","5/29/2012 7:14:03 PM","5/13/2021 2:40:18 PM","CN=PHLA-L-EDGENETG,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-57446672$","PHLA-L-57446672","PHLA-L-57446672.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4251","4279","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15233","","","","3/20/2014 10:26:35 AM","2/20/2014 8:48:01 AM","4096","8/15/2012 3:17:09 PM","5/13/2021 2:40:19 PM","CN=PHLA-L-57446672,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-57443F5F$","PHLA-L-57443F5F","PHLA-L-57443F5F.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4663","4716","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15280","","","","2/1/2013 2:22:06 PM","12/10/2012 9:39:26 AM","4096","9/20/2012 8:28:41 PM","5/13/2021 2:40:14 PM","CN=PHLA-L-57443F5F,CN=Computers,DC=solomonedwards,DC=com"
"SBA-L-SL510YZY8$","SBA-L-SL510YZY8","SBA-L-SL510YZY8.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","4873","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14909","","","","2/1/2013 2:16:47 PM","7/6/2012 12:30:22 PM","4096","4/20/2012 5:24:08 PM","5/13/2021 2:40:14 PM","CN=SBA-L-SL510YZY8,CN=Computers,DC=solomonedwards,DC=com"
"CHI-L-EB84028ZQ$","CHI-L-EB84028ZQ","CHI-L-EB84028ZQ.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3839","3902","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22776","","","","5/6/2015 12:03:28 PM","3/4/2015 10:44:02 AM","4096","10/6/2014 6:30:43 PM","5/13/2021 2:40:21 PM","CN=CHI-L-EB84028ZQ,CN=Computers,DC=solomonedwards,DC=com"
"SURFACE4-002166$","SURFACE4-002166","Surface4-002166.solomonedwards.com","True",,"Windows 10 Pro 10.0 (17134)","2665","2665","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-30062","","","","7/23/2018 12:16:33 PM","7/23/2018 12:16:33 PM","4096","7/23/2018 4:16:33 PM","5/13/2021 2:40:28 PM","CN=SURFACE4-002166,CN=Computers,DC=solomonedwards,DC=com"
"PHLI-L-E520MRPX$","PHLI-L-E520MRPX","PHLI-L-E520MRPX.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4622","4636","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14970","","","","3/14/2013 10:39:21 AM","2/28/2013 9:17:41 AM","4096","5/14/2012 4:21:17 PM","5/13/2021 2:40:18 PM","CN=PHLI-L-E520MRPX,CN=Computers,DC=solomonedwards,DC=com"
"6420-SDON$","6420-SDON","6420-SDON.solomonedwards.com","True",,"Windows 7 Ultimate Service Pack 1 6.1 (7601)","3838","3854","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18519","","","","5/7/2015 11:36:25 AM","4/21/2015 12:00:08 PM","4128","2/16/2015 4:53:53 PM","5/13/2021 2:40:21 PM","CN=6420-SDON,OU=Workstations,OU=_Migration from Msquared to SolomonEdwards,DC=solomonedwards,DC=com"
"PHLC-L-444016XH$","PHLC-L-444016XH","PHLC-L-444016XH.solomonedwards.com","True",,"Windows 10 Pro 10.0 (16299)","2664","2664","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15711","","","","7/24/2018 9:22:38 AM","7/24/2018 9:34:09 AM","4096","1/8/2013 5:35:04 PM","5/13/2021 2:40:28 PM","CN=PHLC-L-444016XH,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-57443F3E$","PHLA-L-57443F3E","PHLA-L-57443F3E.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4663","4797","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15984","","","","2/1/2013 2:22:06 PM","9/20/2012 10:25:18 AM","4096","9/20/2012 2:25:17 PM","5/13/2021 2:40:14 PM","CN=PHLA-L-57443F3E,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-E520XRRL$","PHL-L-E520XRRL","PHL-L-E520XRRL.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3148","3160","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26615","","","","3/27/2017 8:53:19 AM","3/15/2017 12:14:34 PM","4096","3/29/2016 2:29:47 PM","5/13/2021 2:40:26 PM","CN=PHL-L-E520XRRL,CN=Computers,DC=solomonedwards,DC=com"
"SBA-L-SL510XWKT$","SBA-L-SL510XWKT","SBA-L-SL510XWKT.solomonedwards.com","True",,"Windows 7 Professional 6.1 (7600)","4663","5477","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11670","","","","2/1/2013 2:16:48 PM","11/10/2010 3:38:41 PM","4096","11/10/2010 8:38:41 PM","5/13/2021 2:40:14 PM","CN=SBA-L-SL510XWKT,CN=Computers,DC=solomonedwards,DC=com"
"CHIC-L-444029XB$","CHIC-L-444029XB","CHIC-L-444029XB.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4169","4169","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-17960","","","","6/10/2014 9:17:17 AM","6/10/2014 9:20:08 AM","4096","10/8/2013 12:59:06 PM","5/13/2021 2:40:19 PM","CN=CHIC-L-444029XB,CN=Computers,DC=solomonedwards,DC=com"
"SBA-L-SL510PTBB$","SBA-L-SL510PTBB","SBA-L-SL510PTBBC.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","5485","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11669","","","","2/1/2013 2:16:49 PM","11/2/2010 3:26:38 PM","4096","11/2/2010 7:07:23 PM","5/13/2021 2:40:14 PM","CN=SBA-L-SL510PTBB,CN=Computers,DC=solomonedwards,DC=com"
"NBH-L-E84000JN$","NBH-L-E84000JN","NBH-L-E84000JN.solomonedwards.com","True","192.168.12.156","Windows 10 Pro 10.0 (17134)","2664","2677","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-19876","","","","7/24/2018 9:07:59 AM","7/11/2018 5:33:13 PM","4096","10/8/2013 7:10:46 PM","5/13/2021 2:40:28 PM","CN=NBH-L-E84000JN,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-E8403BFY$","PHLC-L-E8403BFY","PHLC-L-E8403BFY.solomonedwards.com","True",,"Windows 10 Pro 10.0 (10586)","3155","3148","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26448","","","","3/20/2017 12:24:28 PM","3/27/2017 9:21:27 AM","4096","8/18/2015 3:23:21 PM","5/13/2021 2:40:26 PM","CN=PHLC-L-E8403BFY,CN=Computers,DC=solomonedwards,DC=com"
"LAT6320-NMILI$","LAT6320-NMILI","LAT6320-NMILI.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","3838","3852","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18536","","","","5/7/2015 2:01:51 PM","4/23/2015 12:48:47 PM","4128","2/19/2015 1:32:40 AM","5/13/2021 2:40:21 PM","CN=LAT6320-NMILI,OU=Workstations,OU=_Migration from Msquared to SolomonEdwards,DC=solomonedwards,DC=com"
"ATLP-L-5744A6E7$","ATLP-L-5744A6E7","ATLP-L-5744A6E7.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4394","4415","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15245","","","","10/28/2013 10:46:24 AM","10/7/2013 11:01:39 AM","4096","8/29/2012 1:39:44 PM","5/13/2021 2:40:18 PM","CN=ATLP-L-5744A6E7,CN=Computers,DC=solomonedwards,DC=com"
"SBA-L-G5509494$","SBA-L-G5509494","SBA-L-G5509494.solomonedwards.com","True",,"Windows 7 Professional 6.1 (7600)","4663","5637","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11491","","","","2/1/2013 2:16:50 PM","6/3/2010 3:03:28 PM","4096","6/3/2010 4:44:33 PM","5/13/2021 2:40:14 PM","CN=SBA-L-G5509494,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-EDGEXZVG$","PHLC-L-EDGEXZVG","PHLC-L-EDGEXZVG.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4281","4281","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14258","","","","2/18/2014 5:31:25 PM","2/18/2014 5:46:09 PM","4096","2/8/2012 3:18:20 PM","5/13/2021 2:40:19 PM","CN=PHLC-L-EDGEXZVG,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-57443F08$","PHLA-L-57443F08","PHLA-L-57443F08.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4663","4786","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15310","","","","2/1/2013 2:22:08 PM","10/1/2012 9:24:26 AM","4096","10/1/2012 1:24:26 PM","5/13/2021 2:40:14 PM","CN=PHLA-L-57443F08,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-0XCF4440$","PHLC-L-0XCF4440","PHLC-L-0XCF4440.solomonedwards.com","True","192.168.3.106","Windows 7 Professional Service Pack 1 6.1 (7601)","3834","3834","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15547","","","","5/11/2015 9:21:34 AM","5/11/2015 9:21:35 AM","4096","12/5/2012 4:07:41 PM","5/13/2021 2:40:21 PM","CN=PHLC-L-0XCF4440,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-57441048$","PHLA-L-57441048","PHLA-L-57441048C.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4663","4831","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15235","","","","2/1/2013 2:22:11 PM","8/17/2012 4:41:36 PM","4096","8/17/2012 7:40:21 PM","5/13/2021 2:40:14 PM","CN=PHLA-L-57441048,CN=Computers,DC=solomonedwards,DC=com"
"CHI-L-44402B3P$","CHI-L-44402B3P","CHI-L-44402B3P.solomonedwards.com","True","192.168.0.174","Windows 7 Enterprise Service Pack 1 6.1 (7601)","3834","3834","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21455","","","","5/11/2015 1:18:24 PM","5/11/2015 1:18:25 PM","4096","9/25/2014 4:37:48 PM","5/13/2021 2:40:21 PM","CN=CHI-L-44402B3P,CN=Computers,DC=solomonedwards,DC=com"
"HOU-L-8460B81K$","HOU-L-8460B81K","HOU-L-8460B81K.solomonedwards.com","True","192.168.12.170","Windows 7 Enterprise Service Pack 1 6.1 (7601)","3833","3833","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-23927","","","","5/12/2015 11:13:13 AM","5/12/2015 11:13:15 AM","4096","1/26/2015 4:45:36 PM","5/13/2021 2:40:21 PM","CN=HOU-L-8460B81K,CN=Computers,DC=solomonedwards,DC=com"
"SBA-L-G5509430$","SBA-L-G5509430","SBA-L-G5509430.solomonedwards.com","True",,"Windows 7 Professional 6.1 (7600)","4663","5582","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-11481","","","","2/1/2013 2:16:51 PM","7/28/2010 4:01:39 PM","4096","6/1/2010 6:14:27 PM","5/13/2021 2:40:14 PM","CN=SBA-L-G5509430,CN=Computers,DC=solomonedwards,DC=com"
"ATLC-L-8460B94H$","ATLC-L-8460B94H","ATLC-L-8460B94H.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","4364","4364","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-15638","","","","11/27/2013 8:13:17 AM","11/27/2013 8:13:16 AM","4096","12/31/2012 3:28:50 PM","5/13/2021 2:40:18 PM","CN=ATLC-L-8460B94H,CN=Computers,DC=solomonedwards,DC=com"
"DCC-D-23000F0X$","DCC-D-23000F0X","DCC-D-23000F0X.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4069","4069","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-8042","","","","9/18/2014 5:22:58 PM","9/18/2014 5:32:10 PM","4096","9/10/2007 3:13:23 PM","5/13/2021 2:40:19 PM","CN=DCC-D-23000F0X,CN=Computers,DC=solomonedwards,DC=com"
"CDW01$","CDW01","CDW01.solomonedwards.com","True",,"Windows Server 2012 Standard 6.2 (9200)","2335","2922","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-27586","","","","6/18/2019 3:23:29 PM","11/8/2017 10:42:45 AM","4096","3/27/2017 2:39:16 PM","5/13/2021 2:40:26 PM","CN=CDW01,CN=Computers,DC=solomonedwards,DC=com"
"LATE6420-MMAG$","LATE6420-MMAG","LATE6420-MMAG.solomonedwards.com","True",,"Windows 7 Ultimate Service Pack 1 6.1 (7601)","3833","3854","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18530","","","","5/12/2015 11:32:16 AM","4/21/2015 6:18:14 PM","4128","2/18/2015 3:17:36 AM","5/13/2021 2:40:21 PM","CN=LATE6420-MMAG,OU=Workstations,OU=_Migration from Msquared to SolomonEdwards,DC=solomonedwards,DC=com"
"PHLA-L-5303PP1$","PHLA-L-5303PP1","phla-l-5303pp1.solomonedwards.com","True",,"Windows Vista™ Business Service Pack 2 6.0 (6002)","4663","5171","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-8339","","","","2/1/2013 2:22:12 PM","9/12/2011 8:59:34 AM","4096","10/29/2008 6:52:58 PM","5/13/2021 2:40:14 PM","CN=PHLA-L-5303PP1,CN=Computers,DC=solomonedwards,DC=com"
"SFO-4405DBW$","SFO-4405DBW","SFO-4405DBW.solomonedwards.com","True","192.168.12.154","Windows 10 Pro 10.0 (14393)","3146","3158","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-18585","","","","3/29/2017 3:38:49 PM","3/17/2017 1:32:18 PM","4096","2/1/2017 10:16:09 PM","5/13/2021 2:40:26 PM","CN=SFO-4405DBW,CN=Computers,DC=solomonedwards,DC=com"
"HOU-L-444029YW$","HOU-L-444029YW","HOU-L-444029YW.solomonedwards.com","True","192.168.12.169","Windows 7 Enterprise Service Pack 1 6.1 (7601)","3832","3858","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-21515","","","","5/13/2015 6:43:39 AM","4/17/2015 9:04:19 AM","4096","11/13/2014 1:57:56 PM","5/13/2021 2:40:21 PM","CN=HOU-L-444029YW,CN=Computers,DC=solomonedwards,DC=com"
"PHL-L-ELITEB2R0$","PHL-L-ELITEB2R0","phl-l-eliteB2R0.solomonedwards.com","True","192.168.8.162","Windows 7 Professional Service Pack 1 6.1 (7601)","3826","3826","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22717","","","","5/19/2015 5:56:56 PM","5/19/2015 6:30:14 PM","4096","8/19/2014 6:59:50 PM","5/13/2021 2:40:21 PM","CN=PHL-L-ELITEB2R0,CN=Computers,DC=solomonedwards,DC=com"
"SBA-L-G5509222$","SBA-L-G5509222","SBA-L-G5509222.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","4729","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-10899","","","","2/1/2013 2:16:52 PM","11/27/2012 2:59:54 PM","4096","3/29/2010 3:19:43 PM","5/13/2021 2:40:14 PM","CN=SBA-L-G5509222,CN=Computers,DC=solomonedwards,DC=com"
"PHLA-L-1NETE$","PHLA-L-1NETE","PHLA-L-1NETE.solomonedwards.com","True",,"Windows 7 Professional Service Pack 1 6.1 (7601)","4663","4964","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-14391","","","","2/1/2013 2:22:13 PM","4/6/2012 10:43:45 AM","4096","4/6/2012 2:38:43 PM","5/13/2021 2:40:14 PM","CN=PHLA-L-1NETE,CN=Computers,DC=solomonedwards,DC=com"
"PHLC-L-E520K0GA$","PHLC-L-E520K0GA","PHLC-L-E520K0GA.solomonedwards.com","True",,"Windows 7 Enterprise Service Pack 1 6.1 (7601)","3819","3819","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-22421","","","","5/26/2015 7:12:27 AM","5/26/2015 7:12:27 AM","4096","3/26/2014 7:44:34 PM","5/13/2021 2:40:21 PM","CN=PHLC-L-E520K0GA,CN=Computers,DC=solomonedwards,DC=com"
"NJT-L-61251385$","NJT-L-61251385","njt-l-61251385.solomonedwards.com","True",,"Windows XP Professional Service Pack 3 5.1 (2600)","4663","4709","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-6511","","","","2/1/2013 2:22:36 PM","12/17/2012 5:37:44 PM","4096","10/21/2005 1:39:22 PM","5/13/2021 2:40:19 PM","CN=NJT-L-61251385,OU=SEG Computers,DC=solomonedwards,DC=com"
"DCC-L-44401704$","DCC-L-44401704","DCC-L-44401704.solomonedwards.com","True",,"Windows 10 Pro 10.0 (14393)","3144","3166","True","True",,,,"515","S-1-5-21-1191714633-765097213-697575874-26810","","","","3/31/2017 9:48:08 AM","3/9/2017 9:32:28 AM","4096","3/9/2017 2:32:28 PM","5/13/2021 2:40:26 PM","CN=DCC-L-44401704,CN=Computers,DC=solomonedwards,DC=com"
